id,seller_id,store_id,department_id,month,week,day,hour,sale,turn,year,created_at,updated_at
814,3,1,1,7,1,6,7,97967,2,2018,2018-11-22 12:29:19.702042,2018-11-22 12:29:19.702042
815,3,1,1,7,1,6,8,97967,2,2018,2018-11-22 12:29:19.738366,2018-11-22 12:29:19.738366
816,3,1,1,7,1,6,9,97967,2,2018,2018-11-22 12:29:19.764935,2018-11-22 12:29:19.764935
817,3,1,1,7,1,6,10,97967,2,2018,2018-11-22 12:29:19.801702,2018-11-22 12:29:19.801702
818,4,1,1,6,1,1,3,78768,3,2018,2018-11-22 12:29:19.837893,2018-11-22 12:29:19.837893
819,4,1,1,6,1,1,4,78768,3,2018,2018-11-22 12:29:19.871107,2018-11-22 12:29:19.871107
820,4,1,1,6,1,1,5,78768,3,2018,2018-11-22 12:29:19.931365,2018-11-22 12:29:19.931365
821,4,1,1,6,1,1,6,78768,3,2018,2018-11-22 12:29:19.966688,2018-11-22 12:29:19.966688
822,4,1,1,6,1,1,7,78768,3,2018,2018-11-22 12:29:20.0506,2018-11-22 12:29:20.0506
823,4,1,1,6,1,1,8,78768,3,2018,2018-11-22 12:29:20.087776,2018-11-22 12:29:20.087776
824,4,1,1,6,1,1,9,78768,3,2018,2018-11-22 12:29:20.104033,2018-11-22 12:29:20.104033
825,4,1,1,6,1,1,10,78768,3,2018,2018-11-22 12:29:20.149126,2018-11-22 12:29:20.149126
826,4,1,1,6,1,1,11,78768,3,2018,2018-11-22 12:29:20.18387,2018-11-22 12:29:20.18387
827,4,1,1,6,1,3,3,47020,3,2018,2018-11-22 12:29:20.230168,2018-11-22 12:29:20.230168
828,4,1,1,6,1,3,4,47020,3,2018,2018-11-22 12:29:20.253544,2018-11-22 12:29:20.253544
829,4,1,1,6,1,3,5,47020,3,2018,2018-11-22 12:29:20.299691,2018-11-22 12:29:20.299691
830,4,1,1,6,1,3,6,47020,3,2018,2018-11-22 12:29:20.352453,2018-11-22 12:29:20.352453
831,4,1,1,6,1,3,7,47020,3,2018,2018-11-22 12:29:20.385949,2018-11-22 12:29:20.385949
832,4,1,1,6,1,3,8,47020,3,2018,2018-11-22 12:29:20.427247,2018-11-22 12:29:20.427247
833,4,1,1,6,1,3,9,47020,3,2018,2018-11-22 12:29:20.467059,2018-11-22 12:29:20.467059
834,4,1,1,6,1,3,10,47020,3,2018,2018-11-22 12:29:20.492461,2018-11-22 12:29:20.492461
835,4,1,1,6,1,3,11,47020,3,2018,2018-11-22 12:29:20.5181,2018-11-22 12:29:20.5181
836,4,1,1,6,1,3,12,47020,3,2018,2018-11-22 12:29:20.536093,2018-11-22 12:29:20.536093
837,4,1,1,6,1,4,3,48221,3,2018,2018-11-22 12:29:20.564731,2018-11-22 12:29:20.564731
838,4,1,1,6,1,4,4,48221,3,2018,2018-11-22 12:29:20.595621,2018-11-22 12:29:20.595621
839,4,1,1,6,1,4,5,48221,3,2018,2018-11-22 12:29:20.634491,2018-11-22 12:29:20.634491
840,4,1,1,6,1,4,6,48221,3,2018,2018-11-22 12:29:20.670334,2018-11-22 12:29:20.670334
841,4,1,1,6,1,4,7,48221,3,2018,2018-11-22 12:29:20.703025,2018-11-22 12:29:20.703025
842,4,1,1,6,1,4,8,48221,3,2018,2018-11-22 12:29:20.737163,2018-11-22 12:29:20.737163
843,4,1,1,6,1,4,9,48221,3,2018,2018-11-22 12:29:20.766789,2018-11-22 12:29:20.766789
844,4,1,1,6,1,4,10,48221,3,2018,2018-11-22 12:29:20.79436,2018-11-22 12:29:20.79436
845,4,1,1,6,1,4,11,48221,3,2018,2018-11-22 12:29:20.826458,2018-11-22 12:29:20.826458
846,4,1,1,6,1,4,12,48221,3,2018,2018-11-22 12:29:20.860267,2018-11-22 12:29:20.860267
847,4,1,1,6,1,5,3,55625,3,2018,2018-11-22 12:29:20.904362,2018-11-22 12:29:20.904362
848,4,1,1,6,1,5,4,55625,3,2018,2018-11-22 12:29:20.933385,2018-11-22 12:29:20.933385
849,4,1,1,6,1,5,5,55625,3,2018,2018-11-22 12:29:20.971055,2018-11-22 12:29:20.971055
850,4,1,1,6,1,5,6,55625,3,2018,2018-11-22 12:29:21.010537,2018-11-22 12:29:21.010537
851,4,1,1,6,1,5,7,55625,3,2018,2018-11-22 12:29:21.049966,2018-11-22 12:29:21.049966
852,4,1,1,6,1,5,8,55625,3,2018,2018-11-22 12:29:21.085248,2018-11-22 12:29:21.085248
853,4,1,1,6,1,5,9,55625,3,2018,2018-11-22 12:29:21.111097,2018-11-22 12:29:21.111097
854,4,1,1,6,1,5,10,55625,3,2018,2018-11-22 12:29:21.135689,2018-11-22 12:29:21.135689
855,4,1,1,6,1,5,11,55625,3,2018,2018-11-22 12:29:21.17692,2018-11-22 12:29:21.17692
856,4,1,1,6,1,6,3,48337,3,2018,2018-11-22 12:29:21.239994,2018-11-22 12:29:21.239994
857,4,1,1,6,1,6,4,48337,3,2018,2018-11-22 12:29:21.294067,2018-11-22 12:29:21.294067
858,4,1,1,6,1,6,5,48337,3,2018,2018-11-22 12:29:21.32865,2018-11-22 12:29:21.32865
859,4,1,1,6,1,6,6,48337,3,2018,2018-11-22 12:29:21.353183,2018-11-22 12:29:21.353183
860,4,1,1,6,1,6,7,48337,3,2018,2018-11-22 12:29:21.406547,2018-11-22 12:29:21.406547
861,4,1,1,6,1,6,8,48337,3,2018,2018-11-22 12:29:21.430133,2018-11-22 12:29:21.430133
862,4,1,1,6,1,6,9,48337,3,2018,2018-11-22 12:29:21.456399,2018-11-22 12:29:21.456399
863,4,1,1,6,1,6,10,48337,3,2018,2018-11-22 12:29:21.49935,2018-11-22 12:29:21.49935
864,4,1,1,6,1,6,11,48337,3,2018,2018-11-22 12:29:21.54436,2018-11-22 12:29:21.54436
865,4,1,1,6,2,1,3,115168,3,2018,2018-11-22 12:29:21.582048,2018-11-22 12:29:21.582048
866,4,1,1,6,2,1,4,115168,3,2018,2018-11-22 12:29:21.616544,2018-11-22 12:29:21.616544
867,4,1,1,6,2,1,5,115168,3,2018,2018-11-22 12:29:21.644958,2018-11-22 12:29:21.644958
868,4,1,1,6,2,1,6,115168,3,2018,2018-11-22 12:29:21.676542,2018-11-22 12:29:21.676542
869,4,1,1,6,2,1,7,115168,3,2018,2018-11-22 12:29:21.704613,2018-11-22 12:29:21.704613
870,4,1,1,6,2,1,8,115168,3,2018,2018-11-22 12:29:21.72073,2018-11-22 12:29:21.72073
871,4,1,1,6,2,1,9,115168,3,2018,2018-11-22 12:29:21.753354,2018-11-22 12:29:21.753354
872,4,1,1,6,2,2,3,90062,3,2018,2018-11-22 12:29:21.766913,2018-11-22 12:29:21.766913
873,4,1,1,6,2,2,4,90062,3,2018,2018-11-22 12:29:21.785344,2018-11-22 12:29:21.785344
874,4,1,1,6,2,2,5,90062,3,2018,2018-11-22 12:29:21.820575,2018-11-22 12:29:21.820575
875,4,1,1,6,2,2,6,90062,3,2018,2018-11-22 12:29:21.884978,2018-11-22 12:29:21.884978
876,4,1,1,6,2,2,7,90062,3,2018,2018-11-22 12:29:21.939148,2018-11-22 12:29:21.939148
877,4,1,1,6,2,2,8,90062,3,2018,2018-11-22 12:29:21.97447,2018-11-22 12:29:21.97447
878,4,1,1,6,2,2,9,90062,3,2018,2018-11-22 12:29:22.050299,2018-11-22 12:29:22.050299
879,4,1,1,6,2,2,10,90062,3,2018,2018-11-22 12:29:22.078671,2018-11-22 12:29:22.078671
880,4,1,1,6,2,2,11,90062,3,2018,2018-11-22 12:29:22.114045,2018-11-22 12:29:22.114045
881,4,1,1,6,2,2,12,90062,3,2018,2018-11-22 12:29:22.169799,2018-11-22 12:29:22.169799
882,4,1,1,6,2,4,3,93173,3,2018,2018-11-22 12:29:22.217578,2018-11-22 12:29:22.217578
883,4,1,1,6,2,4,4,93173,3,2018,2018-11-22 12:29:22.250095,2018-11-22 12:29:22.250095
884,4,1,1,6,2,4,5,93173,3,2018,2018-11-22 12:29:22.274303,2018-11-22 12:29:22.274303
885,4,1,1,6,2,4,6,93173,3,2018,2018-11-22 12:29:22.301108,2018-11-22 12:29:22.301108
886,4,1,1,6,2,4,7,93173,3,2018,2018-11-22 12:29:22.32302,2018-11-22 12:29:22.32302
887,4,1,1,6,2,4,8,93173,3,2018,2018-11-22 12:29:22.350286,2018-11-22 12:29:22.350286
888,4,1,1,6,2,4,9,93173,3,2018,2018-11-22 12:29:22.385847,2018-11-22 12:29:22.385847
889,4,1,1,6,2,4,10,93173,3,2018,2018-11-22 12:29:22.4147,2018-11-22 12:29:22.4147
890,4,1,1,6,2,4,11,93173,3,2018,2018-11-22 12:29:22.452116,2018-11-22 12:29:22.452116
891,4,1,1,6,2,4,12,93173,3,2018,2018-11-22 12:29:22.479505,2018-11-22 12:29:22.479505
892,4,1,1,6,2,5,4,107462,3,2018,2018-11-22 12:29:22.519111,2018-11-22 12:29:22.519111
893,4,1,1,6,2,5,5,107462,3,2018,2018-11-22 12:29:22.550353,2018-11-22 12:29:22.550353
894,4,1,1,6,2,5,6,107462,3,2018,2018-11-22 12:29:22.5726,2018-11-22 12:29:22.5726
895,4,1,1,6,2,5,7,107462,3,2018,2018-11-22 12:29:22.602658,2018-11-22 12:29:22.602658
896,4,1,1,6,2,5,8,107462,3,2018,2018-11-22 12:29:22.641026,2018-11-22 12:29:22.641026
897,4,1,1,6,2,5,9,107462,3,2018,2018-11-22 12:29:22.665012,2018-11-22 12:29:22.665012
898,4,1,1,6,2,5,10,107462,3,2018,2018-11-22 12:29:22.696307,2018-11-22 12:29:22.696307
899,4,1,1,6,2,5,11,107462,3,2018,2018-11-22 12:29:22.71947,2018-11-22 12:29:22.71947
900,4,1,1,6,2,5,12,107462,3,2018,2018-11-22 12:29:22.745258,2018-11-22 12:29:22.745258
901,4,1,1,6,2,6,4,82524,3,2018,2018-11-22 12:29:22.784778,2018-11-22 12:29:22.784778
902,4,1,1,6,2,6,5,82524,3,2018,2018-11-22 12:29:22.816089,2018-11-22 12:29:22.816089
903,4,1,1,6,2,6,6,82524,3,2018,2018-11-22 12:29:22.875487,2018-11-22 12:29:22.875487
904,4,1,1,6,2,6,7,82524,3,2018,2018-11-22 12:29:22.907767,2018-11-22 12:29:22.907767
905,4,1,1,6,2,6,8,82524,3,2018,2018-11-22 12:29:22.947994,2018-11-22 12:29:22.947994
906,4,1,1,6,2,6,9,82524,3,2018,2018-11-22 12:29:22.978611,2018-11-22 12:29:22.978611
907,4,1,1,6,2,6,10,82524,3,2018,2018-11-22 12:29:23.003908,2018-11-22 12:29:23.003908
908,4,1,1,6,2,6,11,82524,3,2018,2018-11-22 12:29:23.033042,2018-11-22 12:29:23.033042
909,4,1,1,6,2,6,12,82524,3,2018,2018-11-22 12:29:23.053771,2018-11-22 12:29:23.053771
910,4,1,1,6,3,1,3,94400,3,2018,2018-11-22 12:29:23.086891,2018-11-22 12:29:23.086891
911,4,1,1,6,3,1,4,94400,3,2018,2018-11-22 12:29:23.14322,2018-11-22 12:29:23.14322
912,4,1,1,6,3,1,5,94400,3,2018,2018-11-22 12:29:23.180525,2018-11-22 12:29:23.180525
913,4,1,1,6,3,1,6,94400,3,2018,2018-11-22 12:29:23.227529,2018-11-22 12:29:23.227529
914,4,1,1,6,3,1,7,94400,3,2018,2018-11-22 12:29:23.25089,2018-11-22 12:29:23.25089
915,4,1,1,6,3,1,8,94400,3,2018,2018-11-22 12:29:23.283981,2018-11-22 12:29:23.283981
916,4,1,1,6,3,1,9,94400,3,2018,2018-11-22 12:29:23.313061,2018-11-22 12:29:23.313061
917,4,1,1,6,3,1,10,94400,3,2018,2018-11-22 12:29:23.335542,2018-11-22 12:29:23.335542
918,4,1,1,6,3,1,11,94400,3,2018,2018-11-22 12:29:23.364529,2018-11-22 12:29:23.364529
919,4,1,1,6,3,1,12,94400,3,2018,2018-11-22 12:29:23.411416,2018-11-22 12:29:23.411416
920,4,1,1,6,3,3,3,90931,3,2018,2018-11-22 12:29:23.452323,2018-11-22 12:29:23.452323
921,4,1,1,6,3,3,4,90931,3,2018,2018-11-22 12:29:23.490546,2018-11-22 12:29:23.490546
922,4,1,1,6,3,3,5,90931,3,2018,2018-11-22 12:29:23.535867,2018-11-22 12:29:23.535867
923,4,1,1,6,3,3,6,90931,3,2018,2018-11-22 12:29:23.570019,2018-11-22 12:29:23.570019
924,4,1,1,6,3,3,7,90931,3,2018,2018-11-22 12:29:23.585583,2018-11-22 12:29:23.585583
925,4,1,1,6,3,3,8,90931,3,2018,2018-11-22 12:29:23.617342,2018-11-22 12:29:23.617342
926,4,1,1,6,3,3,9,90931,3,2018,2018-11-22 12:29:23.652917,2018-11-22 12:29:23.652917
927,4,1,1,6,3,3,10,90931,3,2018,2018-11-22 12:29:23.695264,2018-11-22 12:29:23.695264
928,4,1,1,6,3,3,11,90931,3,2018,2018-11-22 12:29:23.725561,2018-11-22 12:29:23.725561
929,4,1,1,6,3,3,12,90931,3,2018,2018-11-22 12:29:23.742622,2018-11-22 12:29:23.742622
930,4,1,1,6,3,4,3,119006,3,2018,2018-11-22 12:29:23.765721,2018-11-22 12:29:23.765721
931,4,1,1,6,3,4,4,119006,3,2018,2018-11-22 12:29:23.810062,2018-11-22 12:29:23.810062
932,4,1,1,6,3,4,5,119006,3,2018,2018-11-22 12:29:23.824063,2018-11-22 12:29:23.824063
933,4,1,1,6,3,4,6,119006,3,2018,2018-11-22 12:29:23.845875,2018-11-22 12:29:23.845875
934,4,1,1,6,3,4,7,119006,3,2018,2018-11-22 12:29:23.869749,2018-11-22 12:29:23.869749
935,4,1,1,6,3,4,8,119006,3,2018,2018-11-22 12:29:23.900817,2018-11-22 12:29:23.900817
936,4,1,1,6,3,4,9,119006,3,2018,2018-11-22 12:29:23.919755,2018-11-22 12:29:23.919755
937,4,1,1,6,3,4,10,119006,3,2018,2018-11-22 12:29:23.965597,2018-11-22 12:29:23.965597
938,4,1,1,6,3,4,11,119006,3,2018,2018-11-22 12:29:24.008291,2018-11-22 12:29:24.008291
939,4,1,1,6,3,5,3,141641,3,2018,2018-11-22 12:29:24.054132,2018-11-22 12:29:24.054132
940,4,1,1,6,3,5,4,141641,3,2018,2018-11-22 12:29:24.087002,2018-11-22 12:29:24.087002
941,4,1,1,6,3,5,5,141641,3,2018,2018-11-22 12:29:24.139974,2018-11-22 12:29:24.139974
942,4,1,1,6,3,5,6,141641,3,2018,2018-11-22 12:29:24.165203,2018-11-22 12:29:24.165203
943,4,1,1,6,3,5,7,141641,3,2018,2018-11-22 12:29:24.209026,2018-11-22 12:29:24.209026
944,4,1,1,6,3,5,8,141641,3,2018,2018-11-22 12:29:24.24011,2018-11-22 12:29:24.24011
945,4,1,1,6,3,5,9,141641,3,2018,2018-11-22 12:29:24.284054,2018-11-22 12:29:24.284054
946,4,1,1,6,3,5,10,141641,3,2018,2018-11-22 12:29:24.314906,2018-11-22 12:29:24.314906
947,4,1,1,6,3,5,11,141641,3,2018,2018-11-22 12:29:24.348055,2018-11-22 12:29:24.348055
948,4,1,1,6,3,6,3,77234,3,2018,2018-11-22 12:29:24.395442,2018-11-22 12:29:24.395442
949,4,1,1,6,3,6,4,77234,3,2018,2018-11-22 12:29:24.425097,2018-11-22 12:29:24.425097
950,4,1,1,6,3,6,5,77234,3,2018,2018-11-22 12:29:24.43521,2018-11-22 12:29:24.43521
951,4,1,1,6,3,6,6,77234,3,2018,2018-11-22 12:29:24.458052,2018-11-22 12:29:24.458052
952,4,1,1,6,3,6,7,77234,3,2018,2018-11-22 12:29:24.499935,2018-11-22 12:29:24.499935
953,4,1,1,6,3,6,8,77234,3,2018,2018-11-22 12:29:24.52488,2018-11-22 12:29:24.52488
954,4,1,1,6,3,6,9,77234,3,2018,2018-11-22 12:29:24.561759,2018-11-22 12:29:24.561759
955,4,1,1,6,3,6,10,77234,3,2018,2018-11-22 12:29:24.603232,2018-11-22 12:29:24.603232
956,4,1,1,6,3,6,11,77234,3,2018,2018-11-22 12:29:24.649811,2018-11-22 12:29:24.649811
957,4,1,1,6,4,1,3,116629,3,2018,2018-11-22 12:29:24.694008,2018-11-22 12:29:24.694008
958,4,1,1,6,4,1,4,116629,3,2018,2018-11-22 12:29:24.733746,2018-11-22 12:29:24.733746
959,4,1,1,6,4,1,5,116629,3,2018,2018-11-22 12:29:24.778958,2018-11-22 12:29:24.778958
960,4,1,1,6,4,1,6,116629,3,2018,2018-11-22 12:29:24.813098,2018-11-22 12:29:24.813098
961,4,1,1,6,4,1,7,116629,3,2018,2018-11-22 12:29:24.85209,2018-11-22 12:29:24.85209
962,4,1,1,6,4,1,8,116629,3,2018,2018-11-22 12:29:24.884088,2018-11-22 12:29:24.884088
963,4,1,1,6,4,1,9,116629,3,2018,2018-11-22 12:29:24.92273,2018-11-22 12:29:24.92273
964,4,1,1,6,4,2,3,133485,3,2018,2018-11-22 12:29:24.934613,2018-11-22 12:29:24.934613
965,4,1,1,6,4,2,4,133485,3,2018,2018-11-22 12:29:24.967019,2018-11-22 12:29:24.967019
966,4,1,1,6,4,2,5,133485,3,2018,2018-11-22 12:29:24.99797,2018-11-22 12:29:24.99797
967,4,1,1,6,4,2,6,133485,3,2018,2018-11-22 12:29:25.014915,2018-11-22 12:29:25.014915
968,4,1,1,6,4,2,7,133485,3,2018,2018-11-22 12:29:25.059566,2018-11-22 12:29:25.059566
969,4,1,1,6,4,2,8,133485,3,2018,2018-11-22 12:29:25.101364,2018-11-22 12:29:25.101364
970,4,1,1,6,4,2,9,133485,3,2018,2018-11-22 12:29:25.131445,2018-11-22 12:29:25.131445
971,4,1,1,6,4,2,10,133485,3,2018,2018-11-22 12:29:25.161154,2018-11-22 12:29:25.161154
972,4,1,1,6,4,2,11,133485,3,2018,2018-11-22 12:29:25.187201,2018-11-22 12:29:25.187201
973,4,1,1,6,4,2,12,133485,3,2018,2018-11-22 12:29:25.199648,2018-11-22 12:29:25.199648
974,4,1,1,6,4,4,3,112824,3,2018,2018-11-22 12:29:25.222975,2018-11-22 12:29:25.222975
975,4,1,1,6,4,4,4,112824,3,2018,2018-11-22 12:29:25.24497,2018-11-22 12:29:25.24497
976,4,1,1,6,4,4,5,112824,3,2018,2018-11-22 12:29:25.261382,2018-11-22 12:29:25.261382
977,4,1,1,6,4,4,6,112824,3,2018,2018-11-22 12:29:25.289403,2018-11-22 12:29:25.289403
978,4,1,1,6,4,4,7,112824,3,2018,2018-11-22 12:29:25.319179,2018-11-22 12:29:25.319179
979,4,1,1,6,4,4,8,112824,3,2018,2018-11-22 12:29:25.331005,2018-11-22 12:29:25.331005
980,4,1,1,6,4,4,9,112824,3,2018,2018-11-22 12:29:25.354312,2018-11-22 12:29:25.354312
981,4,1,1,6,4,4,10,112824,3,2018,2018-11-22 12:29:25.394618,2018-11-22 12:29:25.394618
982,4,1,1,6,4,4,11,112824,3,2018,2018-11-22 12:29:25.427591,2018-11-22 12:29:25.427591
983,4,1,1,6,4,4,12,112824,3,2018,2018-11-22 12:29:25.46398,2018-11-22 12:29:25.46398
984,4,1,1,6,4,5,4,109603,3,2018,2018-11-22 12:29:25.495166,2018-11-22 12:29:25.495166
985,4,1,1,6,4,5,5,109603,3,2018,2018-11-22 12:29:25.540962,2018-11-22 12:29:25.540962
986,4,1,1,6,4,5,6,109603,3,2018,2018-11-22 12:29:25.571511,2018-11-22 12:29:25.571511
987,4,1,1,6,4,5,7,109603,3,2018,2018-11-22 12:29:25.599798,2018-11-22 12:29:25.599798
988,4,1,1,6,4,5,8,109603,3,2018,2018-11-22 12:29:25.632744,2018-11-22 12:29:25.632744
989,4,1,1,6,4,5,9,109603,3,2018,2018-11-22 12:29:25.661954,2018-11-22 12:29:25.661954
990,4,1,1,6,4,5,10,109603,3,2018,2018-11-22 12:29:25.79987,2018-11-22 12:29:25.79987
991,4,1,1,6,4,5,11,109603,3,2018,2018-11-22 12:29:25.820707,2018-11-22 12:29:25.820707
992,4,1,1,6,4,5,12,109603,3,2018,2018-11-22 12:29:25.853705,2018-11-22 12:29:25.853705
993,4,1,1,6,4,6,4,84131,3,2018,2018-11-22 12:29:25.896083,2018-11-22 12:29:25.896083
994,4,1,1,6,4,6,5,84131,3,2018,2018-11-22 12:29:25.924236,2018-11-22 12:29:25.924236
995,4,1,1,6,4,6,6,84131,3,2018,2018-11-22 12:29:25.962748,2018-11-22 12:29:25.962748
996,4,1,1,6,4,6,7,84131,3,2018,2018-11-22 12:29:25.99005,2018-11-22 12:29:25.99005
997,4,1,1,6,4,6,8,84131,3,2018,2018-11-22 12:29:26.003003,2018-11-22 12:29:26.003003
998,4,1,1,6,4,6,9,84131,3,2018,2018-11-22 12:29:26.031081,2018-11-22 12:29:26.031081
999,4,1,1,6,4,6,10,84131,3,2018,2018-11-22 12:29:26.044624,2018-11-22 12:29:26.044624
1000,4,1,1,6,4,6,11,84131,3,2018,2018-11-22 12:29:26.082692,2018-11-22 12:29:26.082692
1001,4,1,1,6,4,6,12,84131,3,2018,2018-11-22 12:29:26.110732,2018-11-22 12:29:26.110732
1002,4,1,1,7,1,1,3,163251,3,2018,2018-11-22 12:29:26.135065,2018-11-22 12:29:26.135065
1003,4,1,1,7,1,1,4,163251,3,2018,2018-11-22 12:29:26.155695,2018-11-22 12:29:26.155695
1004,4,1,1,7,1,1,5,163251,3,2018,2018-11-22 12:29:26.169659,2018-11-22 12:29:26.169659
1005,4,1,1,7,1,1,6,163251,3,2018,2018-11-22 12:29:26.193876,2018-11-22 12:29:26.193876
1006,4,1,1,7,1,1,7,163251,3,2018,2018-11-22 12:29:26.213593,2018-11-22 12:29:26.213593
1007,4,1,1,7,1,1,8,163251,3,2018,2018-11-22 12:29:26.234811,2018-11-22 12:29:26.234811
1008,4,1,1,7,1,1,9,163251,3,2018,2018-11-22 12:29:26.251425,2018-11-22 12:29:26.251425
1009,4,1,1,7,1,1,10,163251,3,2018,2018-11-22 12:29:26.280237,2018-11-22 12:29:26.280237
1010,4,1,1,7,1,1,11,163251,3,2018,2018-11-22 12:29:26.348766,2018-11-22 12:29:26.348766
1011,4,1,1,7,1,3,3,92457,3,2018,2018-11-22 12:29:26.399654,2018-11-22 12:29:26.399654
1012,4,1,1,7,1,3,4,92457,3,2018,2018-11-22 12:29:26.461756,2018-11-22 12:29:26.461756
1013,4,1,1,7,1,3,5,92457,3,2018,2018-11-22 12:29:26.501485,2018-11-22 12:29:26.501485
1014,4,1,1,7,1,3,6,92457,3,2018,2018-11-22 12:29:26.543872,2018-11-22 12:29:26.543872
1015,4,1,1,7,1,3,7,92457,3,2018,2018-11-22 12:29:26.567423,2018-11-22 12:29:26.567423
1016,4,1,1,7,1,3,8,92457,3,2018,2018-11-22 12:29:26.584656,2018-11-22 12:29:26.584656
1017,4,1,1,7,1,3,9,92457,3,2018,2018-11-22 12:29:26.624933,2018-11-22 12:29:26.624933
1018,4,1,1,7,1,3,10,92457,3,2018,2018-11-22 12:29:26.662223,2018-11-22 12:29:26.662223
1019,4,1,1,7,1,3,11,92457,3,2018,2018-11-22 12:29:26.695667,2018-11-22 12:29:26.695667
1020,4,1,1,7,1,3,12,92457,3,2018,2018-11-22 12:29:26.771053,2018-11-22 12:29:26.771053
1021,4,1,1,7,1,4,3,93559,3,2018,2018-11-22 12:29:26.820272,2018-11-22 12:29:26.820272
1022,4,1,1,7,1,4,4,93559,3,2018,2018-11-22 12:29:26.850109,2018-11-22 12:29:26.850109
1023,4,1,1,7,1,4,5,93559,3,2018,2018-11-22 12:29:26.885285,2018-11-22 12:29:26.885285
1024,4,1,1,7,1,4,6,93559,3,2018,2018-11-22 12:29:26.922916,2018-11-22 12:29:26.922916
1025,4,1,1,7,1,4,7,93559,3,2018,2018-11-22 12:29:26.965053,2018-11-22 12:29:26.965053
1026,4,1,1,7,1,4,8,93559,3,2018,2018-11-22 12:29:26.98539,2018-11-22 12:29:26.98539
1027,4,1,1,7,1,4,9,93559,3,2018,2018-11-22 12:29:27.025983,2018-11-22 12:29:27.025983
1028,4,1,1,7,1,4,10,93559,3,2018,2018-11-22 12:29:27.058418,2018-11-22 12:29:27.058418
1029,4,1,1,7,1,4,11,93559,3,2018,2018-11-22 12:29:27.078756,2018-11-22 12:29:27.078756
1030,4,1,1,7,1,4,12,93559,3,2018,2018-11-22 12:29:27.122772,2018-11-22 12:29:27.122772
1031,4,1,1,7,1,5,3,111360,3,2018,2018-11-22 12:29:27.17183,2018-11-22 12:29:27.17183
1032,4,1,1,7,1,5,4,111360,3,2018,2018-11-22 12:29:27.196237,2018-11-22 12:29:27.196237
1033,4,1,1,7,1,5,5,111360,3,2018,2018-11-22 12:29:27.244592,2018-11-22 12:29:27.244592
1034,4,1,1,7,1,5,6,111360,3,2018,2018-11-22 12:29:27.297331,2018-11-22 12:29:27.297331
1035,4,1,1,7,1,5,7,111360,3,2018,2018-11-22 12:29:27.343408,2018-11-22 12:29:27.343408
1036,4,1,1,7,1,5,8,111360,3,2018,2018-11-22 12:29:27.386025,2018-11-22 12:29:27.386025
1037,4,1,1,7,1,5,9,111360,3,2018,2018-11-22 12:29:27.450362,2018-11-22 12:29:27.450362
1038,4,1,1,7,1,5,10,111360,3,2018,2018-11-22 12:29:27.48297,2018-11-22 12:29:27.48297
1039,4,1,1,7,1,5,11,111360,3,2018,2018-11-22 12:29:27.517943,2018-11-22 12:29:27.517943
1040,4,1,1,7,1,6,3,97967,3,2018,2018-11-22 12:29:27.545516,2018-11-22 12:29:27.545516
1041,4,1,1,7,1,6,4,97967,3,2018,2018-11-22 12:29:27.57183,2018-11-22 12:29:27.57183
1042,4,1,1,7,1,6,5,97967,3,2018,2018-11-22 12:29:27.594452,2018-11-22 12:29:27.594452
1043,4,1,1,7,1,6,6,97967,3,2018,2018-11-22 12:29:27.634258,2018-11-22 12:29:27.634258
1044,4,1,1,7,1,6,7,97967,3,2018,2018-11-22 12:29:27.679134,2018-11-22 12:29:27.679134
1045,4,1,1,7,1,6,8,97967,3,2018,2018-11-22 12:29:27.714357,2018-11-22 12:29:27.714357
1046,4,1,1,7,1,6,9,97967,3,2018,2018-11-22 12:29:27.750378,2018-11-22 12:29:27.750378
1047,4,1,1,7,1,6,10,97967,3,2018,2018-11-22 12:29:27.779427,2018-11-22 12:29:27.779427
1048,4,1,1,7,1,6,11,97967,3,2018,2018-11-22 12:29:27.813144,2018-11-22 12:29:27.813144
1049,5,1,1,6,1,1,3,78768,3,2018,2018-11-22 12:29:27.850899,2018-11-22 12:29:27.850899
1050,5,1,1,6,1,1,4,78768,3,2018,2018-11-22 12:29:27.891873,2018-11-22 12:29:27.891873
1051,5,1,1,6,1,1,5,78768,3,2018,2018-11-22 12:29:27.925684,2018-11-22 12:29:27.925684
1052,5,1,1,6,1,1,6,78768,3,2018,2018-11-22 12:29:27.963399,2018-11-22 12:29:27.963399
1053,5,1,1,6,1,1,7,78768,3,2018,2018-11-22 12:29:28.001776,2018-11-22 12:29:28.001776
1054,5,1,1,6,1,1,8,78768,3,2018,2018-11-22 12:29:28.045534,2018-11-22 12:29:28.045534
1055,5,1,1,6,1,1,9,78768,3,2018,2018-11-22 12:29:28.094517,2018-11-22 12:29:28.094517
1056,5,1,1,6,1,1,10,78768,3,2018,2018-11-22 12:29:28.135766,2018-11-22 12:29:28.135766
1057,5,1,1,6,1,1,11,78768,3,2018,2018-11-22 12:29:28.178963,2018-11-22 12:29:28.178963
1058,5,1,1,6,1,3,3,47020,3,2018,2018-11-22 12:29:28.227353,2018-11-22 12:29:28.227353
1059,5,1,1,6,1,3,4,47020,3,2018,2018-11-22 12:29:28.263557,2018-11-22 12:29:28.263557
1060,5,1,1,6,1,3,5,47020,3,2018,2018-11-22 12:29:28.283988,2018-11-22 12:29:28.283988
1061,5,1,1,6,1,3,6,47020,3,2018,2018-11-22 12:29:28.318546,2018-11-22 12:29:28.318546
