id,department_id,created_at,updated_at,sale_date,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,twenty_one,twenty_two,twenty_three,twenty_four,store_id,week,month,year,day_number
373,5,2018-11-19 14:10:48.301237,2018-11-19 14:10:48.301237,2018-01-09,0,0,442204,448270,592871,565809,452277,575463,895173,1193024,972196,634177,162,0,0,0,1,2,1,2018,2
374,5,2018-11-19 14:10:48.347686,2018-11-19 14:10:48.347686,2018-01-10,0,0,365527,436366,589577,502763,582429,689213,951010,1163239,969012,701963,163,0,0,0,1,2,1,2018,3
375,5,2018-11-19 14:10:48.380299,2018-11-19 14:10:48.380299,2018-01-11,0,0,410523,441802,604279,508354,453432,753377,950787,1141703,954864,751278,164,0,0,0,1,2,1,2018,4
376,5,2018-11-19 14:10:48.410425,2018-11-19 14:10:48.410425,2018-01-12,0,0,336228,504670,619916,525275,499799,729012,995209,1170027,905291,694597,165,0,0,0,1,2,1,2018,5
377,5,2018-11-19 14:10:48.445504,2018-11-19 14:10:48.445504,2018-01-13,0,0,610520,781384,1047169,876051,781038,1298264,1805258,2071524,2306030,1382024,166,0,0,0,1,2,1,2018,6
378,5,2018-11-19 14:10:48.489179,2018-11-19 14:10:48.489179,2018-01-14,0,0,415009,575392,834563,856571,770773,1015008,1659295,1903246,2212966,1046856,167,0,0,0,1,2,1,2018,7
379,5,2018-11-19 14:10:48.5181,2018-11-19 14:10:48.5181,2018-01-15,0,0,312003,409773,681475,557845,549695,651376,926367,1253511,946948,664223,168,0,0,0,1,3,1,2018,1
380,5,2018-11-19 14:10:48.567112,2018-11-19 14:10:48.567112,2018-01-16,0,0,451145,463681,603142,568155,456203,575588,908976,1210112,968724,638699,169,0,0,0,1,3,1,2018,2
381,5,2018-11-19 14:10:48.601247,2018-11-19 14:10:48.601247,2018-01-17,0,0,365609,438208,590970,512517,584846,697341,970768,1154757,979706,693551,170,0,0,0,1,3,1,2018,3
382,5,2018-11-19 14:10:48.628264,2018-11-19 14:10:48.628264,2018-01-18,0,0,424237,437742,620905,516746,455234,749350,968764,1146802,966927,753885,171,0,0,0,1,3,1,2018,4
383,5,2018-11-19 14:10:48.670169,2018-11-19 14:10:48.670169,2018-01-19,0,0,337366,507284,615181,539846,509688,731608,1006578,1171737,919383,687829,172,0,0,0,1,3,1,2018,5
384,5,2018-11-19 14:10:48.693659,2018-11-19 14:10:48.693659,2018-01-20,0,0,615818,799859,1046334,873672,795640,1302966,1801923,2076425,2321255,1381604,173,0,0,0,1,3,1,2018,6
385,5,2018-11-19 14:10:48.733817,2018-11-19 14:10:48.733817,2018-01-21,0,0,409459,581890,848437,865861,762694,1023754,1667656,1899922,2229673,1048215,174,0,0,0,1,3,1,2018,7
386,5,2018-11-19 14:10:48.768066,2018-11-19 14:10:48.768066,2018-01-22,0,0,327093,406214,671966,559086,540063,644934,933676,1243768,965345,659881,175,0,0,0,1,4,1,2018,1
387,5,2018-11-19 14:10:48.804687,2018-11-19 14:10:48.804687,2018-01-23,0,0,469884,462317,598781,558708,460031,595305,928336,1220651,960807,642386,176,0,0,0,1,4,1,2018,2
388,5,2018-11-19 14:10:48.849812,2018-11-19 14:10:48.849812,2018-01-24,0,0,356114,438672,582324,522796,587605,703361,968871,1172270,973255,710634,177,0,0,0,1,4,1,2018,3
389,5,2018-11-19 14:10:48.885076,2018-11-19 14:10:48.885076,2018-01-25,0,0,416748,453698,637727,522670,447225,742067,958778,1164884,977467,770313,178,0,0,0,1,4,1,2018,4
390,5,2018-11-19 14:10:48.915414,2018-11-19 14:10:48.915414,2018-01-26,0,0,336180,523000,624824,553250,528126,722894,1006477,1185528,915421,678007,179,0,0,0,1,4,1,2018,5
391,5,2018-11-19 14:10:48.960037,2018-11-19 14:10:48.960037,2018-01-27,0,0,622868,819533,1041359,885830,806971,1316139,1813692,2070990,2337532,1388034,180,0,0,0,1,4,1,2018,6
392,5,2018-11-19 14:10:49.003619,2018-11-19 14:10:49.003619,2018-01-28,0,0,421815,590244,846538,872182,773689,1014870,1682706,1904122,2243776,1062938,181,0,0,0,1,4,1,2018,7
393,5,2018-11-19 14:10:49.053688,2018-11-19 14:10:49.053688,2018-01-29,0,0,337879,399031,664155,574438,558056,653434,932519,1241673,970062,667689,182,0,0,0,1,1,2,2018,1
394,5,2018-11-19 14:10:49.087044,2018-11-19 14:10:49.087044,2018-01-30,0,0,483421,454898,616142,553960,468459,596692,937130,1218975,978787,639177,183,0,0,0,1,1,2,2018,2
395,5,2018-11-19 14:10:49.115406,2018-11-19 14:10:49.115406,2018-01-31,0,0,371500,452393,593138,532502,584367,718502,986926,1188898,969803,703617,184,0,0,0,1,1,2,2018,3
396,5,2018-11-19 14:10:49.145474,2018-11-19 14:10:49.145474,2018-02-01,0,0,413360,469331,628849,533579,458638,732253,971535,1177541,969749,768121,185,0,0,0,1,1,2,2018,4
397,5,2018-11-19 14:10:49.169451,2018-11-19 14:10:49.169451,2018-02-02,0,0,350404,532839,620322,563227,525232,715153,1017577,1176365,923777,688713,186,0,0,0,1,1,2,2018,5
398,5,2018-11-19 14:10:49.205052,2018-11-19 14:10:49.205052,2018-02-03,0,0,628123,819029,1038283,902516,813638,1320044,1814845,2085311,2350009,1398652,187,0,0,0,1,1,2,2018,6
399,5,2018-11-19 14:10:49.254706,2018-11-19 14:10:49.254706,2018-02-04,0,0,435910,592796,852587,868685,766268,1034743,1683637,1923537,2234288,1070944,188,0,0,0,1,1,2,2018,7
400,5,2018-11-19 14:10:49.292841,2018-11-19 14:10:49.292841,2018-02-05,0,0,343132,408336,670459,579181,565347,662768,930305,1244865,975840,662647,189,0,0,0,1,2,2,2018,1
401,5,2018-11-19 14:10:49.335597,2018-11-19 14:10:49.335597,2018-02-06,0,0,502607,474049,608996,572532,463406,608554,935822,1233618,992175,647146,190,0,0,0,1,2,2,2018,2
402,5,2018-11-19 14:10:49.365195,2018-11-19 14:10:49.365195,2018-02-07,0,0,368196,463658,597267,549320,577641,733121,1003485,1180839,983296,711434,191,0,0,0,1,2,2,2018,3
403,5,2018-11-19 14:10:49.399403,2018-11-19 14:10:49.399403,2018-02-08,0,0,422576,477766,627405,527170,470656,750389,969555,1188210,966613,773275,192,0,0,0,1,2,2,2018,4
404,5,2018-11-19 14:10:49.420994,2018-11-19 14:10:49.420994,2018-02-09,0,0,361655,524112,613100,568822,524670,722819,1029113,1174717,924515,704301,193,0,0,0,1,2,2,2018,5
405,5,2018-11-19 14:10:49.470509,2018-11-19 14:10:49.470509,2018-02-10,0,0,646108,838791,1056504,916747,814702,1336269,1810841,2078772,2351913,1395434,194,0,0,0,1,2,2,2018,6
406,5,2018-11-19 14:10:49.513428,2018-11-19 14:10:49.513428,2018-02-11,0,0,455409,595896,861414,866793,763746,1038987,1692605,1942970,2242549,1069626,195,0,0,0,1,2,2,2018,7
407,5,2018-11-19 14:10:49.554007,2018-11-19 14:10:49.554007,2018-02-12,0,0,350311,422209,671044,571168,577053,670501,931514,1255896,966293,655444,196,0,0,0,1,3,2,2018,1
408,5,2018-11-19 14:10:49.581665,2018-11-19 14:10:49.581665,2018-02-13,0,0,505035,487502,603437,582516,461841,602413,941053,1233238,1009528,637840,197,0,0,0,1,3,2,2018,2
409,5,2018-11-19 14:10:49.620011,2018-11-19 14:10:49.620011,2018-02-14,0,0,384492,475822,613089,557741,589382,724439,999142,1179865,1002452,710121,198,0,0,0,1,3,2,2018,3
410,5,2018-11-19 14:10:49.643903,2018-11-19 14:10:49.643903,2018-02-15,0,0,441627,478954,624112,536099,490598,741269,979025,1189425,956804,779652,199,0,0,0,1,3,2,2018,4
411,5,2018-11-19 14:10:49.677842,2018-11-19 14:10:49.677842,2018-02-16,0,0,363320,524576,609830,579934,543256,731854,1031861,1192771,918995,713346,200,0,0,0,1,3,2,2018,5
412,5,2018-11-19 14:10:49.700662,2018-11-19 14:10:49.700662,2018-02-17,0,0,662244,844253,1064234,925403,822858,1347154,1817172,2087603,2367319,1398236,201,0,0,0,1,3,2,2018,6
413,5,2018-11-19 14:10:49.720383,2018-11-19 14:10:49.720383,2018-02-18,0,0,473496,607251,857048,863126,774524,1045085,1705761,1961351,2257234,1072093,202,0,0,0,1,3,2,2018,7
414,5,2018-11-19 14:10:49.754591,2018-11-19 14:10:49.754591,2018-02-19,0,0,344360,414183,677502,563753,587851,680092,932717,1263244,984953,654822,203,0,0,0,1,4,2,2018,1
415,5,2018-11-19 14:10:49.802446,2018-11-19 14:10:49.802446,2018-02-20,0,0,523121,494806,600544,574348,465321,595737,942814,1248943,1021096,646560,204,0,0,0,1,4,2,2018,2
416,5,2018-11-19 14:10:49.836233,2018-11-19 14:10:49.836233,2018-02-21,0,0,395754,470568,607523,548898,585979,728344,994199,1192840,1010734,713185,205,0,0,0,1,4,2,2018,3
417,5,2018-11-19 14:10:49.881488,2018-11-19 14:10:49.881488,2018-02-22,0,0,457809,472056,614393,552170,485607,735856,977708,1182701,960871,771996,206,0,0,0,1,4,2,2018,4
418,5,2018-11-19 14:10:49.909875,2018-11-19 14:10:49.909875,2018-02-23,0,0,355375,517206,609393,594427,540385,737799,1034862,1209896,916938,713991,207,0,0,0,1,4,2,2018,5
419,5,2018-11-19 14:10:49.950865,2018-11-19 14:10:49.950865,2018-02-24,0,0,668986,863765,1080754,932821,833130,1359625,1827823,2078387,2386682,1401371,208,0,0,0,1,4,2,2018,6
420,5,2018-11-19 14:10:50.00013,2018-11-19 14:10:50.00013,2018-02-25,0,0,464782,623981,857434,875152,784445,1035713,1718596,1959582,2272994,1089148,209,0,0,0,1,4,2,2018,7
421,5,2018-11-19 14:10:50.02207,2018-11-19 14:10:50.02207,2018-02-26,0,0,350446,430869,669570,572827,598346,684614,937017,1271461,982508,661864,210,0,0,0,1,1,3,2018,1
422,5,2018-11-19 14:10:50.069707,2018-11-19 14:10:50.069707,2018-02-27,0,0,530232,499450,603902,583964,463927,610148,938164,1247225,1020875,649051,211,0,0,0,1,1,3,2018,2
423,5,2018-11-19 14:10:50.102136,2018-11-19 14:10:50.102136,2018-02-28,0,0,408947,470558,613375,564047,594612,744209,988152,1187311,1015325,707339,212,0,0,0,1,1,3,2018,3
424,5,2018-11-19 14:10:50.131209,2018-11-19 14:10:50.131209,2018-03-01,0,0,456445,474084,607866,549499,501705,750183,976490,1194848,954520,789639,213,0,0,0,1,1,3,2018,4
425,5,2018-11-19 14:10:50.161175,2018-11-19 14:10:50.161175,2018-03-02,0,0,348977,513719,604444,607535,534935,737105,1028228,1222722,927005,705268,214,0,0,0,1,1,3,2018,5
426,5,2018-11-19 14:10:50.207395,2018-11-19 14:10:50.207395,2018-03-03,0,0,669625,879758,1095748,933542,823595,1369553,1847486,2094243,2385128,1416645,215,0,0,0,1,1,3,2018,6
427,5,2018-11-19 14:10:50.230327,2018-11-19 14:10:50.230327,2018-03-04,0,0,474835,631959,862854,881894,793443,1030955,1737800,1969057,2277186,1085785,216,0,0,0,1,1,3,2018,7
428,5,2018-11-19 14:10:50.267775,2018-11-19 14:10:50.267775,2018-03-05,0,0,362211,427344,678037,577462,588616,691722,944169,1274802,998619,652972,217,0,0,0,1,2,3,2018,1
429,5,2018-11-19 14:10:50.300827,2018-11-19 14:10:50.300827,2018-03-06,0,0,532376,490384,620879,588040,467043,607322,943171,1247518,1039030,653460,218,0,0,0,1,2,3,2018,2
430,5,2018-11-19 14:10:50.357718,2018-11-19 14:10:50.357718,2018-03-07,0,0,402441,478421,627076,568691,611600,749763,1001829,1202125,1021754,726244,219,0,0,0,1,2,3,2018,3
431,5,2018-11-19 14:10:50.400289,2018-11-19 14:10:50.400289,2018-03-08,0,0,465146,490329,600375,561949,498280,756041,967880,1208517,965364,788829,220,0,0,0,1,2,3,2018,4
432,5,2018-11-19 14:10:50.420183,2018-11-19 14:10:50.420183,2018-03-09,0,0,360242,517227,607102,617174,543604,745484,1047184,1234822,942234,708001,221,0,0,0,1,2,3,2018,5
433,5,2018-11-19 14:10:50.453594,2018-11-19 14:10:50.453594,2018-03-10,0,0,662385,875128,1106210,927425,834016,1376786,1855367,2095427,2388494,1410132,222,0,0,0,1,2,3,2018,6
434,5,2018-11-19 14:10:50.517334,2018-11-19 14:10:50.517334,2018-03-11,0,0,481828,644032,875076,890484,792564,1030048,1731128,1976566,2293296,1092183,223,0,0,0,1,2,3,2018,7
435,5,2018-11-19 14:10:50.537912,2018-11-19 14:10:50.537912,2018-03-12,0,0,376288,417571,677812,597331,583096,688709,946858,1293419,996093,646397,224,0,0,0,1,3,3,2018,1
436,5,2018-11-19 14:10:50.552978,2018-11-19 14:10:50.552978,2018-03-13,0,0,540070,485222,621042,601639,479212,619711,943519,1260398,1035515,661578,225,0,0,0,1,3,3,2018,2
437,5,2018-11-19 14:10:50.586002,2018-11-19 14:10:50.586002,2018-03-14,0,0,401338,495979,632046,580912,613884,741711,1000478,1216810,1025045,732972,226,0,0,0,1,3,3,2018,3
438,5,2018-11-19 14:10:50.623711,2018-11-19 14:10:50.623711,2018-03-15,0,0,480548,501861,592981,557597,503984,760273,960982,1218010,970342,794608,227,0,0,0,1,3,3,2018,4
439,5,2018-11-19 14:10:50.654924,2018-11-19 14:10:50.654924,2018-03-16,0,0,358511,524882,603183,618987,537317,746497,1051112,1230967,946352,706738,228,0,0,0,1,3,3,2018,5
440,5,2018-11-19 14:10:50.734676,2018-11-19 14:10:50.734676,2018-03-17,0,0,663542,892966,1102371,928709,824621,1388883,1855131,2097290,2399238,1423586,229,0,0,0,1,3,3,2018,6
441,5,2018-11-19 14:10:50.788123,2018-11-19 14:10:50.788123,2018-03-18,0,0,473633,642742,877926,904765,794484,1041483,1746344,1990134,2292773,1084373,230,0,0,0,1,3,3,2018,7
442,5,2018-11-19 14:10:50.828102,2018-11-19 14:10:50.828102,2018-03-19,0,0,392158,412786,693393,606113,576742,698434,950752,1286124,1009012,644336,231,0,0,0,1,4,3,2018,1
443,5,2018-11-19 14:10:50.864994,2018-11-19 14:10:50.864994,2018-03-20,0,0,542967,500767,638132,594795,485998,637914,961121,1251082,1053615,660100,232,0,0,0,1,4,3,2018,2
444,5,2018-11-19 14:10:50.905514,2018-11-19 14:10:50.905514,2018-03-21,0,0,418286,497195,635557,573822,629520,733583,1018951,1221579,1027654,727013,233,0,0,0,1,4,3,2018,3
445,5,2018-11-19 14:10:51.005022,2018-11-19 14:10:51.005022,2018-03-22,0,0,489566,515244,590793,555976,512387,766477,964191,1234571,965563,793938,234,0,0,0,1,4,3,2018,4
446,5,2018-11-19 14:10:51.063813,2018-11-19 14:10:51.063813,2018-03-23,0,0,374039,521004,611208,618834,544270,749848,1043902,1229892,943064,716572,235,0,0,0,1,4,3,2018,5
447,5,2018-11-19 14:10:51.088243,2018-11-19 14:10:51.088243,2018-03-24,0,0,661473,886410,1100206,946879,831913,1396757,1857440,2110965,2391559,1435325,236,0,0,0,1,4,3,2018,6
448,5,2018-11-19 14:10:51.148396,2018-11-19 14:10:51.148396,2018-03-25,0,0,466448,642211,883614,910532,812403,1033534,1748116,2004228,2302280,1076717,237,0,0,0,1,4,3,2018,7
449,5,2018-11-19 14:10:51.199803,2018-11-19 14:10:51.199803,2018-03-26,0,0,409611,418022,707089,597623,574922,712989,954649,1295344,1018754,662068,238,0,0,0,1,5,3,2018,1
450,5,2018-11-19 14:10:51.268643,2018-11-19 14:10:51.268643,2018-03-27,0,0,544353,497821,647046,613412,479941,638296,973139,1242735,1058576,651823,239,0,0,0,1,5,3,2018,2
451,5,2018-11-19 14:10:51.314148,2018-11-19 14:10:51.314148,2018-03-28,0,0,416610,503513,627157,565989,628251,748205,1027342,1231188,1019692,720094,240,0,0,0,1,5,3,2018,3
452,5,2018-11-19 14:10:51.38506,2018-11-19 14:10:51.38506,2018-03-29,0,0,482879,511252,596104,557877,509803,758948,981439,1233347,982081,788405,241,0,0,0,1,5,3,2018,4
453,5,2018-11-19 14:10:51.442201,2018-11-19 14:10:51.442201,2018-03-30,0,0,379222,520918,615780,618050,548329,758757,1057578,1231157,958416,711081,242,0,0,0,1,5,3,2018,5
454,5,2018-11-19 14:10:51.503434,2018-11-19 14:10:51.503434,2018-03-31,0,0,673513,887613,1104786,964756,835208,1391548,1877056,2126879,2402685,1429433,243,0,0,0,1,5,3,2018,6
455,5,2018-11-19 14:10:51.650477,2018-11-19 14:10:51.650477,2018-04-01,0,0,482522,632391,886964,915900,816834,1048319,1763267,2016645,2298192,1090569,244,0,0,0,1,5,3,2018,7
456,5,2018-11-19 14:10:51.677819,2018-11-19 14:10:51.677819,2018-04-02,0,0,415853,422656,726758,615450,574328,721446,955740,1291013,1024365,652580,245,0,0,0,1,1,4,2018,1
457,5,2018-11-19 14:10:51.708818,2018-11-19 14:10:51.708818,2018-04-03,0,0,559652,503878,644842,610843,495199,646542,989970,1260185,1058879,670232,246,0,0,0,1,1,4,2018,2
458,5,2018-11-19 14:10:51.773571,2018-11-19 14:10:51.773571,2018-04-04,0,0,415606,497314,638905,582905,621327,755202,1023209,1233446,1039456,717128,247,0,0,0,1,1,4,2018,3
459,5,2018-11-19 14:10:51.819974,2018-11-19 14:10:51.819974,2018-04-05,0,0,485847,507731,609411,576941,506688,761961,972113,1246512,985574,781250,248,0,0,0,1,1,4,2018,4
460,5,2018-11-19 14:10:51.869867,2018-11-19 14:10:51.869867,2018-04-06,0,0,397194,535884,625707,609081,549919,755579,1069823,1235757,960111,708130,249,0,0,0,1,1,4,2018,5
461,5,2018-11-19 14:10:51.899541,2018-11-19 14:10:51.899541,2018-04-07,0,0,678498,878366,1117873,976622,832339,1389008,1887446,2128861,2404775,1422390,250,0,0,0,1,1,4,2018,6
462,5,2018-11-19 14:10:51.928457,2018-11-19 14:10:51.928457,2018-04-08,0,0,482337,632044,884360,914800,833913,1056425,1778033,2018038,2300203,1088353,251,0,0,0,1,1,4,2018,7
463,5,2018-11-19 14:10:51.963064,2018-11-19 14:10:51.963064,2018-04-09,0,0,434372,434273,733948,615929,582941,736602,951733,1284626,1030889,670506,252,0,0,0,1,2,4,2018,1
464,5,2018-11-19 14:10:52.019256,2018-11-19 14:10:52.019256,2018-04-10,0,0,559709,521624,658719,621443,499928,664868,997178,1266417,1071070,670982,253,0,0,0,1,2,4,2018,2
465,5,2018-11-19 14:10:52.047288,2018-11-19 14:10:52.047288,2018-04-11,0,0,426459,508326,657296,585695,632613,746340,1040552,1238361,1040091,735763,254,0,0,0,1,2,4,2018,3
466,5,2018-11-19 14:10:52.092396,2018-11-19 14:10:52.092396,2018-04-12,0,0,486912,510908,609241,591759,520090,773649,971047,1237011,995011,778991,255,0,0,0,1,2,4,2018,4
467,5,2018-11-19 14:10:52.153482,2018-11-19 14:10:52.153482,2018-04-13,0,0,412125,552948,625598,601545,565965,758453,1063906,1243471,966137,716057,256,0,0,0,1,2,4,2018,5
468,5,2018-11-19 14:10:52.187193,2018-11-19 14:10:52.187193,2018-04-14,0,0,687842,888837,1117788,967790,839745,1383800,1898787,2133381,2401998,1418270,257,0,0,0,1,2,4,2018,6
469,5,2018-11-19 14:10:52.225796,2018-11-19 14:10:52.225796,2018-04-15,0,0,475259,642856,877066,926381,824310,1059896,1770332,2034931,2306440,1094573,258,0,0,0,1,2,4,2018,7
470,5,2018-11-19 14:10:52.246776,2018-11-19 14:10:52.246776,2018-04-16,0,0,452897,453388,735589,620470,601585,729601,951796,1296977,1034050,684337,259,0,0,0,1,3,4,2018,1
471,5,2018-11-19 14:10:52.271067,2018-11-19 14:10:52.271067,2018-04-17,0,0,569235,533218,663408,613958,495232,664265,995861,1273674,1084662,682184,260,0,0,0,1,3,4,2018,2
472,5,2018-11-19 14:10:52.295304,2018-11-19 14:10:52.295304,2018-04-18,0,0,421006,517003,673402,581261,647159,738692,1049717,1246916,1031943,735128,261,0,0,0,1,3,4,2018,3
473,5,2018-11-19 14:10:52.329146,2018-11-19 14:10:52.329146,2018-04-19,0,0,500991,515644,607104,584125,537978,765608,986713,1229278,1001227,790065,262,0,0,0,1,3,4,2018,4
474,5,2018-11-19 14:10:52.343563,2018-11-19 14:10:52.343563,2018-04-20,0,0,408684,562969,623309,593575,583002,768045,1062623,1236998,975607,722642,263,0,0,0,1,3,4,2018,5
475,5,2018-11-19 14:10:52.371473,2018-11-19 14:10:52.371473,2018-04-21,0,0,702183,879964,1124851,961726,833179,1399974,1895139,2132053,2412732,1433576,264,0,0,0,1,3,4,2018,6
476,5,2018-11-19 14:10:52.434616,2018-11-19 14:10:52.434616,2018-04-22,0,335800,349232,376096,488925,752192,639364,601754,865021,1278727,1692433,1316337,902631,0,0,0,1,3,4,2018,7
477,5,2018-11-19 14:10:52.476682,2018-11-19 14:10:52.476682,2018-04-23,0,358396,372732,401403,521824,802806,682385,642245,923227,1364771,1806314,1404911,963368,0,0,0,1,4,4,2018,1
478,5,2018-11-19 14:10:52.510094,2018-11-19 14:10:52.510094,2018-04-24,0,322401,335297,361089,469416,722178,613852,577743,830505,1227703,1624901,1263812,866614,0,0,0,1,4,4,2018,2
479,5,2018-11-19 14:10:52.547401,2018-11-19 14:10:52.547401,2018-04-25,0,253409,263546,283819,368964,567637,482492,454110,652783,964983,1277184,993365,681165,0,0,0,1,4,4,2018,3
480,5,2018-11-19 14:10:52.607037,2018-11-19 14:10:52.607037,2018-04-26,0,209471,217850,234608,304991,469216,398834,375373,539599,797667,1055736,821128,563059,0,0,0,1,4,4,2018,4
481,5,2018-11-19 14:10:52.624997,2018-11-19 14:10:52.624997,2018-04-27,0,251092,261136,281223,365590,562446,478079,449957,646813,956158,1265504,984281,674935,0,0,0,1,4,4,2018,5
482,5,2018-11-19 14:10:52.659974,2018-11-19 14:10:52.659974,2018-04-28,0,227860,236975,255203,331765,510407,433846,408326,586968,867692,1148416,893212,612488,0,0,0,1,4,4,2018,6
483,5,2018-11-19 14:10:52.714059,2018-11-19 14:10:52.714059,2018-04-29,0,277237,288326,310505,403657,621010,527859,496808,714162,1055717,1397273,1086768,745212,0,0,0,1,4,4,2018,7
484,5,2018-11-19 14:10:52.749225,2018-11-19 14:10:52.749225,2018-04-30,0,272857,283771,305600,397280,611200,519520,488960,702880,1039039,1375199,1069599,733440,0,0,0,1,1,5,2018,1
485,5,2018-11-19 14:10:52.800868,2018-11-19 14:10:52.800868,2018-05-01,0,336057,349499,376383,489298,752767,639852,602213,865682,1279703,1693725,1317342,903320,0,0,0,1,1,5,2018,2
486,5,2018-11-19 14:10:52.821472,2018-11-19 14:10:52.821472,2018-05-02,0,358669,373016,401710,522223,803419,682906,642735,923932,1365813,1807694,1405984,964103,0,0,0,1,1,5,2018,3
487,5,2018-11-19 14:10:52.865813,2018-11-19 14:10:52.865813,2018-05-03,0,322647,335553,361365,469774,722730,614320,578184,831139,1228641,1626142,1264777,867276,0,0,0,1,1,5,2018,4
488,5,2018-11-19 14:10:52.887188,2018-11-19 14:10:52.887188,2018-05-04,0,259490,269869,290628,377817,581257,494068,465005,668445,988136,1307827,1017199,697508,0,0,0,1,1,5,2018,5
489,5,2018-11-19 14:10:52.920453,2018-11-19 14:10:52.920453,2018-05-05,0,262084,272568,293535,381595,587069,499009,469655,675130,998018,1320906,1027371,704483,0,0,0,1,1,5,2018,6
490,5,2018-11-19 14:10:52.954033,2018-11-19 14:10:52.954033,2018-05-06,0,272464,283363,305160,396708,610319,518772,488256,701867,1037543,1373219,1068059,732383,0,0,0,1,1,5,2018,7
491,5,2018-11-19 14:10:52.981298,2018-11-19 14:10:52.981298,2018-05-07,0,275059,286061,308066,400486,616132,523712,492906,708552,1047424,1386297,1078231,739358,0,0,0,1,2,5,2018,1
492,5,2018-11-19 14:10:53.012785,2018-11-19 14:10:53.012785,2018-05-08,0,311387,323843,348754,453380,697508,592882,558006,802134,1185763,1569393,1220639,837010,0,0,0,1,2,5,2018,2
493,5,2018-11-19 14:10:53.0701,2018-11-19 14:10:53.0701,2018-05-09,0,342526,356227,383629,498718,767259,652170,613807,882348,1304340,1726332,1342703,920710,0,0,0,1,2,5,2018,3
494,5,2018-11-19 14:10:53.115141,2018-11-19 14:10:53.115141,2018-05-10,0,336298,349750,376654,489651,753309,640312,602647,866305,1280625,1694944,1318290,903970,0,0,0,1,2,5,2018,4
495,5,2018-11-19 14:10:53.184778,2018-11-19 14:10:53.184778,2018-05-11,0,251705,261773,281909,366482,563819,479246,451055,648392,958492,1268593,986683,676583,0,0,0,1,2,5,2018,5
496,5,2018-11-19 14:10:53.228982,2018-11-19 14:10:53.228982,2018-05-12,0,275292,286304,308328,400826,616655,524157,493324,709153,1048314,1387474,1079146,739986,0,0,0,1,2,5,2018,6
497,5,2018-11-19 14:10:53.263266,2018-11-19 14:10:53.263266,2018-05-13,0,277913,289030,311263,404642,622526,529147,498021,715905,1058294,1400683,1089420,747031,0,0,0,1,2,5,2018,7
498,5,2018-11-19 14:10:53.295173,2018-11-19 14:10:53.295173,2018-05-14,0,284686,296073,318848,414503,637697,542042,510157,733351,1084084,1434817,1115969,765236,0,0,0,1,3,5,2018,1
499,5,2018-11-19 14:10:53.324498,2018-11-19 14:10:53.324498,2018-05-15,0,311699,324167,349103,453834,698205,593475,558564,802936,1186949,1570962,1221860,837847,0,0,0,1,3,5,2018,2
500,5,2018-11-19 14:10:53.369618,2018-11-19 14:10:53.369618,2018-05-16,0,339101,352665,379793,493731,759586,645648,607669,873524,1291296,1709069,1329276,911503,0,0,0,1,3,5,2018,3
501,5,2018-11-19 14:10:53.400479,2018-11-19 14:10:53.400479,2018-05-17,0,336635,350100,377031,490140,754062,640953,603249,867171,1281905,1696639,1319608,904874,0,0,0,1,3,5,2018,4
502,5,2018-11-19 14:10:53.420312,2018-11-19 14:10:53.420312,2018-05-18,0,254222,264391,284729,370147,569457,484039,455566,654876,968077,1281278,996550,683349,0,0,0,1,3,5,2018,5
503,5,2018-11-19 14:10:53.438156,2018-11-19 14:10:53.438156,2018-05-19,0,253269,263400,283661,368760,567323,482224,453858,652421,964449,1276476,992815,680787,0,0,0,1,3,5,2018,6
504,5,2018-11-19 14:10:53.471432,2018-11-19 14:10:53.471432,2018-05-20,0,278191,289319,311574,405046,623148,529676,498519,716621,1059352,1402084,1090510,747778,0,0,0,1,3,5,2018,7
505,5,2018-11-19 14:10:53.568187,2018-11-19 14:10:53.568187,2018-05-21,0,274839,285832,307820,400165,615639,523293,492511,707985,1046586,1385188,1077368,738767,0,0,0,1,4,5,2018,1
506,5,2018-11-19 14:10:53.602235,2018-11-19 14:10:53.602235,2018-05-22,0,311138,323584,348475,453017,696950,592407,557560,801492,1184815,1568137,1219662,836340,0,0,0,1,4,5,2018,2
507,5,2018-11-19 14:10:53.619873,2018-11-19 14:10:53.619873,2018-05-23,0,342252,355942,383322,498319,766645,651648,613316,881642,1303296,1724951,1341629,919974,0,0,0,1,4,5,2018,3
508,5,2018-11-19 14:10:53.65824,2018-11-19 14:10:53.65824,2018-05-24,0,336029,349471,376353,489259,752706,639800,602165,865612,1279600,1693588,1317235,903247,0,0,0,1,4,5,2018,4
509,5,2018-11-19 14:10:53.681613,2018-11-19 14:10:53.681613,2018-05-25,0,251504,261564,281684,366189,563368,478863,450694,647873,957725,1267578,985894,676041,0,0,0,1,4,5,2018,5
510,5,2018-11-19 14:10:53.708488,2018-11-19 14:10:53.708488,2018-05-26,0,275072,286075,308081,400505,616162,523738,492929,708586,1047475,1386364,1078283,739394,0,0,0,1,4,5,2018,6
511,5,2018-11-19 14:10:53.730594,2018-11-19 14:10:53.730594,2018-05-27,0,277691,288799,311014,404318,622028,528724,497622,715332,1057447,1399563,1088549,746433,0,0,0,1,4,5,2018,7
512,5,2018-11-19 14:10:53.754289,2018-11-19 14:10:53.754289,2018-05-28,0,0,261250,339625,522500,444125,418000,600875,888250,1175625,914375,627000,0,0,0,0,1,1,6,2018,1
