id,seller_id,department_id,month,week,day,hour,sale,turn,year,created_at,updated_at
929,5,1,6,1,5,10,55625,3,2018,2018-11-19 14:09:10.139901,2018-11-19 14:09:10.139901
930,5,1,6,1,5,11,55625,3,2018,2018-11-19 14:09:10.158388,2018-11-19 14:09:10.158388
931,5,1,6,1,6,3,48337,3,2018,2018-11-19 14:09:10.188214,2018-11-19 14:09:10.188214
932,5,1,6,1,6,4,48337,3,2018,2018-11-19 14:09:10.205368,2018-11-19 14:09:10.205368
933,5,1,6,1,6,5,48337,3,2018,2018-11-19 14:09:10.235988,2018-11-19 14:09:10.235988
934,5,1,6,1,6,6,48337,3,2018,2018-11-19 14:09:10.270399,2018-11-19 14:09:10.270399
935,5,1,6,1,6,7,48337,3,2018,2018-11-19 14:09:10.311028,2018-11-19 14:09:10.311028
936,5,1,6,1,6,8,48337,3,2018,2018-11-19 14:09:10.352205,2018-11-19 14:09:10.352205
937,5,1,6,1,6,9,48337,3,2018,2018-11-19 14:09:10.401062,2018-11-19 14:09:10.401062
938,5,1,6,1,6,10,48337,3,2018,2018-11-19 14:09:10.424648,2018-11-19 14:09:10.424648
939,5,1,6,1,6,11,48337,3,2018,2018-11-19 14:09:10.468385,2018-11-19 14:09:10.468385
940,5,1,6,2,1,3,115168,3,2018,2018-11-19 14:09:10.493731,2018-11-19 14:09:10.493731
941,5,1,6,2,1,4,115168,3,2018,2018-11-19 14:09:10.535078,2018-11-19 14:09:10.535078
942,5,1,6,2,1,5,115168,3,2018,2018-11-19 14:09:10.558113,2018-11-19 14:09:10.558113
943,5,1,6,2,1,6,115168,3,2018,2018-11-19 14:09:10.616287,2018-11-19 14:09:10.616287
944,5,1,6,2,1,7,115168,3,2018,2018-11-19 14:09:10.638222,2018-11-19 14:09:10.638222
945,5,1,6,2,1,8,115168,3,2018,2018-11-19 14:09:10.65609,2018-11-19 14:09:10.65609
946,5,1,6,2,1,9,115168,3,2018,2018-11-19 14:09:10.674693,2018-11-19 14:09:10.674693
947,5,1,6,2,2,3,90062,3,2018,2018-11-19 14:09:10.720886,2018-11-19 14:09:10.720886
948,5,1,6,2,2,4,90062,3,2018,2018-11-19 14:09:10.766481,2018-11-19 14:09:10.766481
949,5,1,6,2,2,5,90062,3,2018,2018-11-19 14:09:10.790689,2018-11-19 14:09:10.790689
950,5,1,6,2,2,6,90062,3,2018,2018-11-19 14:09:10.808624,2018-11-19 14:09:10.808624
951,5,1,6,2,2,7,90062,3,2018,2018-11-19 14:09:10.844413,2018-11-19 14:09:10.844413
952,5,1,6,2,2,8,90062,3,2018,2018-11-19 14:09:10.87765,2018-11-19 14:09:10.87765
953,5,1,6,2,2,9,90062,3,2018,2018-11-19 14:09:10.923098,2018-11-19 14:09:10.923098
954,5,1,6,2,2,10,90062,3,2018,2018-11-19 14:09:10.954776,2018-11-19 14:09:10.954776
955,5,1,6,2,2,11,90062,3,2018,2018-11-19 14:09:10.974662,2018-11-19 14:09:10.974662
956,5,1,6,2,2,12,90062,3,2018,2018-11-19 14:09:11.007566,2018-11-19 14:09:11.007566
957,5,1,6,2,4,3,93173,3,2018,2018-11-19 14:09:11.054858,2018-11-19 14:09:11.054858
958,5,1,6,2,4,4,93173,3,2018,2018-11-19 14:09:11.074936,2018-11-19 14:09:11.074936
959,5,1,6,2,4,5,93173,3,2018,2018-11-19 14:09:11.10476,2018-11-19 14:09:11.10476
960,5,1,6,2,4,6,93173,3,2018,2018-11-19 14:09:11.144481,2018-11-19 14:09:11.144481
961,5,1,6,2,4,7,93173,3,2018,2018-11-19 14:09:11.175015,2018-11-19 14:09:11.175015
962,5,1,6,2,4,8,93173,3,2018,2018-11-19 14:09:11.210021,2018-11-19 14:09:11.210021
963,5,1,6,2,4,9,93173,3,2018,2018-11-19 14:09:11.25904,2018-11-19 14:09:11.25904
964,5,1,6,2,4,10,93173,3,2018,2018-11-19 14:09:11.291161,2018-11-19 14:09:11.291161
965,5,1,6,2,4,11,93173,3,2018,2018-11-19 14:09:11.349062,2018-11-19 14:09:11.349062
966,5,1,6,2,4,12,93173,3,2018,2018-11-19 14:09:11.368408,2018-11-19 14:09:11.368408
967,5,1,6,2,5,4,107462,3,2018,2018-11-19 14:09:11.388735,2018-11-19 14:09:11.388735
968,5,1,6,2,5,5,107462,3,2018,2018-11-19 14:09:11.455357,2018-11-19 14:09:11.455357
969,5,1,6,2,5,6,107462,3,2018,2018-11-19 14:09:11.472768,2018-11-19 14:09:11.472768
970,5,1,6,2,5,7,107462,3,2018,2018-11-19 14:09:11.507984,2018-11-19 14:09:11.507984
971,5,1,6,2,5,8,107462,3,2018,2018-11-19 14:09:11.540121,2018-11-19 14:09:11.540121
972,5,1,6,2,5,9,107462,3,2018,2018-11-19 14:09:11.571062,2018-11-19 14:09:11.571062
973,5,1,6,2,5,10,107462,3,2018,2018-11-19 14:09:11.603244,2018-11-19 14:09:11.603244
974,5,1,6,2,5,11,107462,3,2018,2018-11-19 14:09:11.6501,2018-11-19 14:09:11.6501
975,5,1,6,2,5,12,107462,3,2018,2018-11-19 14:09:11.686575,2018-11-19 14:09:11.686575
976,5,1,6,2,6,4,82524,3,2018,2018-11-19 14:09:11.704503,2018-11-19 14:09:11.704503
977,5,1,6,2,6,5,82524,3,2018,2018-11-19 14:09:11.739908,2018-11-19 14:09:11.739908
978,5,1,6,2,6,6,82524,3,2018,2018-11-19 14:09:11.769446,2018-11-19 14:09:11.769446
979,5,1,6,2,6,7,82524,3,2018,2018-11-19 14:09:11.824391,2018-11-19 14:09:11.824391
980,5,1,6,2,6,8,82524,3,2018,2018-11-19 14:09:11.854724,2018-11-19 14:09:11.854724
981,5,1,6,2,6,9,82524,3,2018,2018-11-19 14:09:11.884244,2018-11-19 14:09:11.884244
982,5,1,6,2,6,10,82524,3,2018,2018-11-19 14:09:11.937708,2018-11-19 14:09:11.937708
983,5,1,6,2,6,11,82524,3,2018,2018-11-19 14:09:11.968227,2018-11-19 14:09:11.968227
984,5,1,6,2,6,12,82524,3,2018,2018-11-19 14:09:11.991492,2018-11-19 14:09:11.991492
985,5,1,6,3,1,3,94400,3,2018,2018-11-19 14:09:12.034553,2018-11-19 14:09:12.034553
986,5,1,6,3,1,4,94400,3,2018,2018-11-19 14:09:12.067039,2018-11-19 14:09:12.067039
987,5,1,6,3,1,5,94400,3,2018,2018-11-19 14:09:12.115558,2018-11-19 14:09:12.115558
988,5,1,6,3,1,6,94400,3,2018,2018-11-19 14:09:12.15135,2018-11-19 14:09:12.15135
989,5,1,6,3,1,7,94400,3,2018,2018-11-19 14:09:12.1763,2018-11-19 14:09:12.1763
990,5,1,6,3,1,8,94400,3,2018,2018-11-19 14:09:12.254708,2018-11-19 14:09:12.254708
991,5,1,6,3,1,9,94400,3,2018,2018-11-19 14:09:12.284424,2018-11-19 14:09:12.284424
992,5,1,6,3,1,10,94400,3,2018,2018-11-19 14:09:12.32177,2018-11-19 14:09:12.32177
993,5,1,6,3,1,11,94400,3,2018,2018-11-19 14:09:12.349141,2018-11-19 14:09:12.349141
994,5,1,6,3,1,12,94400,3,2018,2018-11-19 14:09:12.37458,2018-11-19 14:09:12.37458
995,5,1,6,3,3,3,90931,3,2018,2018-11-19 14:09:12.418757,2018-11-19 14:09:12.418757
996,5,1,6,3,3,4,90931,3,2018,2018-11-19 14:09:12.451439,2018-11-19 14:09:12.451439
997,5,1,6,3,3,5,90931,3,2018,2018-11-19 14:09:12.473577,2018-11-19 14:09:12.473577
998,5,1,6,3,3,6,90931,3,2018,2018-11-19 14:09:12.519636,2018-11-19 14:09:12.519636
999,5,1,6,3,3,7,90931,3,2018,2018-11-19 14:09:12.54748,2018-11-19 14:09:12.54748
1000,5,1,6,3,3,8,90931,3,2018,2018-11-19 14:09:12.567598,2018-11-19 14:09:12.567598
1001,5,1,6,3,3,9,90931,3,2018,2018-11-19 14:09:12.599809,2018-11-19 14:09:12.599809
1002,5,1,6,3,3,10,90931,3,2018,2018-11-19 14:09:12.649677,2018-11-19 14:09:12.649677
1003,5,1,6,3,3,11,90931,3,2018,2018-11-19 14:09:12.687692,2018-11-19 14:09:12.687692
1004,5,1,6,3,3,12,90931,3,2018,2018-11-19 14:09:12.735041,2018-11-19 14:09:12.735041
1005,5,1,6,3,4,3,119006,3,2018,2018-11-19 14:09:12.755175,2018-11-19 14:09:12.755175
1006,5,1,6,3,4,4,119006,3,2018,2018-11-19 14:09:12.808539,2018-11-19 14:09:12.808539
1007,5,1,6,3,4,5,119006,3,2018,2018-11-19 14:09:12.839337,2018-11-19 14:09:12.839337
1008,5,1,6,3,4,6,119006,3,2018,2018-11-19 14:09:12.864324,2018-11-19 14:09:12.864324
1009,5,1,6,3,4,7,119006,3,2018,2018-11-19 14:09:12.889905,2018-11-19 14:09:12.889905
1010,5,1,6,3,4,8,119006,3,2018,2018-11-19 14:09:12.908191,2018-11-19 14:09:12.908191
1011,5,1,6,3,4,9,119006,3,2018,2018-11-19 14:09:12.967419,2018-11-19 14:09:12.967419
1012,5,1,6,3,4,10,119006,3,2018,2018-11-19 14:09:12.991004,2018-11-19 14:09:12.991004
1013,5,1,6,3,4,11,119006,3,2018,2018-11-19 14:09:13.008281,2018-11-19 14:09:13.008281
1014,5,1,6,3,5,3,141641,3,2018,2018-11-19 14:09:13.032605,2018-11-19 14:09:13.032605
1015,5,1,6,3,5,4,141641,3,2018,2018-11-19 14:09:13.062068,2018-11-19 14:09:13.062068
1016,5,1,6,3,5,5,141641,3,2018,2018-11-19 14:09:13.108028,2018-11-19 14:09:13.108028
1017,5,1,6,3,5,6,141641,3,2018,2018-11-19 14:09:13.155717,2018-11-19 14:09:13.155717
1018,5,1,6,3,5,7,141641,3,2018,2018-11-19 14:09:13.17983,2018-11-19 14:09:13.17983
1019,5,1,6,3,5,8,141641,3,2018,2018-11-19 14:09:13.216984,2018-11-19 14:09:13.216984
1020,5,1,6,3,5,9,141641,3,2018,2018-11-19 14:09:13.246808,2018-11-19 14:09:13.246808
1021,5,1,6,3,5,10,141641,3,2018,2018-11-19 14:09:13.272475,2018-11-19 14:09:13.272475
1022,5,1,6,3,5,11,141641,3,2018,2018-11-19 14:09:13.291777,2018-11-19 14:09:13.291777
1023,5,1,6,3,6,3,77234,3,2018,2018-11-19 14:09:13.328559,2018-11-19 14:09:13.328559
1024,5,1,6,3,6,4,77234,3,2018,2018-11-19 14:09:13.362826,2018-11-19 14:09:13.362826
1025,5,1,6,3,6,5,77234,3,2018,2018-11-19 14:09:13.394415,2018-11-19 14:09:13.394415
1026,5,1,6,3,6,6,77234,3,2018,2018-11-19 14:09:13.407502,2018-11-19 14:09:13.407502
1027,5,1,6,3,6,7,77234,3,2018,2018-11-19 14:09:13.435471,2018-11-19 14:09:13.435471
1028,5,1,6,3,6,8,77234,3,2018,2018-11-19 14:09:13.456091,2018-11-19 14:09:13.456091
1029,5,1,6,3,6,9,77234,3,2018,2018-11-19 14:09:13.497099,2018-11-19 14:09:13.497099
1030,5,1,6,3,6,10,77234,3,2018,2018-11-19 14:09:13.537421,2018-11-19 14:09:13.537421
1031,5,1,6,3,6,11,77234,3,2018,2018-11-19 14:09:13.565333,2018-11-19 14:09:13.565333
1032,5,1,6,4,1,3,116629,3,2018,2018-11-19 14:09:13.621196,2018-11-19 14:09:13.621196
1033,5,1,6,4,1,4,116629,3,2018,2018-11-19 14:09:13.666947,2018-11-19 14:09:13.666947
1034,5,1,6,4,1,5,116629,3,2018,2018-11-19 14:09:13.69007,2018-11-19 14:09:13.69007
1035,5,1,6,4,1,6,116629,3,2018,2018-11-19 14:09:13.708115,2018-11-19 14:09:13.708115
1036,5,1,6,4,1,7,116629,3,2018,2018-11-19 14:09:13.751609,2018-11-19 14:09:13.751609
1037,5,1,6,4,1,8,116629,3,2018,2018-11-19 14:09:13.786596,2018-11-19 14:09:13.786596
1038,5,1,6,4,1,9,116629,3,2018,2018-11-19 14:09:13.82441,2018-11-19 14:09:13.82441
1039,5,1,6,4,2,3,133485,3,2018,2018-11-19 14:09:13.87068,2018-11-19 14:09:13.87068
1040,5,1,6,4,2,4,133485,3,2018,2018-11-19 14:09:13.886819,2018-11-19 14:09:13.886819
1041,5,1,6,4,2,5,133485,3,2018,2018-11-19 14:09:13.936843,2018-11-19 14:09:13.936843
1042,5,1,6,4,2,6,133485,3,2018,2018-11-19 14:09:13.96212,2018-11-19 14:09:13.96212
1043,5,1,6,4,2,7,133485,3,2018,2018-11-19 14:09:13.973954,2018-11-19 14:09:13.973954
1044,5,1,6,4,2,8,133485,3,2018,2018-11-19 14:09:14.016086,2018-11-19 14:09:14.016086
1045,5,1,6,4,2,9,133485,3,2018,2018-11-19 14:09:14.0528,2018-11-19 14:09:14.0528
1046,5,1,6,4,2,10,133485,3,2018,2018-11-19 14:09:14.082243,2018-11-19 14:09:14.082243
1047,5,1,6,4,2,11,133485,3,2018,2018-11-19 14:09:14.121132,2018-11-19 14:09:14.121132
1048,5,1,6,4,2,12,133485,3,2018,2018-11-19 14:09:14.152548,2018-11-19 14:09:14.152548
1049,5,1,6,4,4,3,112824,3,2018,2018-11-19 14:09:14.170687,2018-11-19 14:09:14.170687
1050,5,1,6,4,4,4,112824,3,2018,2018-11-19 14:09:14.205549,2018-11-19 14:09:14.205549
1051,5,1,6,4,4,5,112824,3,2018,2018-11-19 14:09:14.238702,2018-11-19 14:09:14.238702
1052,5,1,6,4,4,6,112824,3,2018,2018-11-19 14:09:14.27332,2018-11-19 14:09:14.27332
1053,5,1,6,4,4,7,112824,3,2018,2018-11-19 14:09:14.292676,2018-11-19 14:09:14.292676
1054,5,1,6,4,4,8,112824,3,2018,2018-11-19 14:09:14.307028,2018-11-19 14:09:14.307028
1055,5,1,6,4,4,9,112824,3,2018,2018-11-19 14:09:14.3514,2018-11-19 14:09:14.3514
1056,5,1,6,4,4,10,112824,3,2018,2018-11-19 14:09:14.373099,2018-11-19 14:09:14.373099
1057,5,1,6,4,4,11,112824,3,2018,2018-11-19 14:09:14.413805,2018-11-19 14:09:14.413805
1058,5,1,6,4,4,12,112824,3,2018,2018-11-19 14:09:14.457105,2018-11-19 14:09:14.457105
1059,5,1,6,4,5,4,109603,3,2018,2018-11-19 14:09:14.493295,2018-11-19 14:09:14.493295
1060,5,1,6,4,5,5,109603,3,2018,2018-11-19 14:09:14.545542,2018-11-19 14:09:14.545542
1061,5,1,6,4,5,6,109603,3,2018,2018-11-19 14:09:14.601063,2018-11-19 14:09:14.601063
1062,5,1,6,4,5,7,109603,3,2018,2018-11-19 14:09:14.632276,2018-11-19 14:09:14.632276
1063,5,1,6,4,5,8,109603,3,2018,2018-11-19 14:09:14.698732,2018-11-19 14:09:14.698732
1064,5,1,6,4,5,9,109603,3,2018,2018-11-19 14:09:14.739498,2018-11-19 14:09:14.739498
1065,5,1,6,4,5,10,109603,3,2018,2018-11-19 14:09:14.766529,2018-11-19 14:09:14.766529
1066,5,1,6,4,5,11,109603,3,2018,2018-11-19 14:09:14.803717,2018-11-19 14:09:14.803717
1067,5,1,6,4,5,12,109603,3,2018,2018-11-19 14:09:14.836736,2018-11-19 14:09:14.836736
1068,5,1,6,4,6,4,84131,3,2018,2018-11-19 14:09:14.861482,2018-11-19 14:09:14.861482
1069,5,1,6,4,6,5,84131,3,2018,2018-11-19 14:09:14.904557,2018-11-19 14:09:14.904557
1070,5,1,6,4,6,6,84131,3,2018,2018-11-19 14:09:14.937276,2018-11-19 14:09:14.937276
1071,5,1,6,4,6,7,84131,3,2018,2018-11-19 14:09:14.968597,2018-11-19 14:09:14.968597
1072,5,1,6,4,6,8,84131,3,2018,2018-11-19 14:09:15.005375,2018-11-19 14:09:15.005375
1073,5,1,6,4,6,9,84131,3,2018,2018-11-19 14:09:15.040989,2018-11-19 14:09:15.040989
1074,5,1,6,4,6,10,84131,3,2018,2018-11-19 14:09:15.082597,2018-11-19 14:09:15.082597
1075,5,1,6,4,6,11,84131,3,2018,2018-11-19 14:09:15.121364,2018-11-19 14:09:15.121364
1076,5,1,6,4,6,12,84131,3,2018,2018-11-19 14:09:15.167953,2018-11-19 14:09:15.167953
1077,5,1,7,1,1,3,163251,3,2018,2018-11-19 14:09:15.20494,2018-11-19 14:09:15.20494
1078,5,1,7,1,1,4,163251,3,2018,2018-11-19 14:09:15.238076,2018-11-19 14:09:15.238076
1079,5,1,7,1,1,5,163251,3,2018,2018-11-19 14:09:15.267293,2018-11-19 14:09:15.267293
1080,5,1,7,1,1,6,163251,3,2018,2018-11-19 14:09:15.2891,2018-11-19 14:09:15.2891
1081,5,1,7,1,1,7,163251,3,2018,2018-11-19 14:09:15.317362,2018-11-19 14:09:15.317362
1082,5,1,7,1,1,8,163251,3,2018,2018-11-19 14:09:15.351258,2018-11-19 14:09:15.351258
1083,5,1,7,1,1,9,163251,3,2018,2018-11-19 14:09:15.37491,2018-11-19 14:09:15.37491
1084,5,1,7,1,1,10,163251,3,2018,2018-11-19 14:09:15.425578,2018-11-19 14:09:15.425578
1085,5,1,7,1,1,11,163251,3,2018,2018-11-19 14:09:15.455994,2018-11-19 14:09:15.455994
1086,5,1,7,1,3,3,92457,3,2018,2018-11-19 14:09:15.483487,2018-11-19 14:09:15.483487
1087,5,1,7,1,3,4,92457,3,2018,2018-11-19 14:09:15.520053,2018-11-19 14:09:15.520053
1088,5,1,7,1,3,5,92457,3,2018,2018-11-19 14:09:15.561557,2018-11-19 14:09:15.561557
1089,5,1,7,1,3,6,92457,3,2018,2018-11-19 14:09:15.589899,2018-11-19 14:09:15.589899
1090,5,1,7,1,3,7,92457,3,2018,2018-11-19 14:09:15.650457,2018-11-19 14:09:15.650457
1091,5,1,7,1,3,8,92457,3,2018,2018-11-19 14:09:15.671572,2018-11-19 14:09:15.671572
1092,5,1,7,1,3,9,92457,3,2018,2018-11-19 14:09:15.721772,2018-11-19 14:09:15.721772
1093,5,1,7,1,3,10,92457,3,2018,2018-11-19 14:09:15.836193,2018-11-19 14:09:15.836193
1094,5,1,7,1,3,11,92457,3,2018,2018-11-19 14:09:15.855501,2018-11-19 14:09:15.855501
1095,5,1,7,1,3,12,92457,3,2018,2018-11-19 14:09:15.872943,2018-11-19 14:09:15.872943
1096,5,1,7,1,4,3,93559,3,2018,2018-11-19 14:09:15.904919,2018-11-19 14:09:15.904919
1097,5,1,7,1,4,4,93559,3,2018,2018-11-19 14:09:15.937219,2018-11-19 14:09:15.937219
1098,5,1,7,1,4,5,93559,3,2018,2018-11-19 14:09:15.984034,2018-11-19 14:09:15.984034
1099,5,1,7,1,4,6,93559,3,2018,2018-11-19 14:09:16.019861,2018-11-19 14:09:16.019861
1100,5,1,7,1,4,7,93559,3,2018,2018-11-19 14:09:16.040265,2018-11-19 14:09:16.040265
1101,5,1,7,1,4,8,93559,3,2018,2018-11-19 14:09:16.067957,2018-11-19 14:09:16.067957
1102,5,1,7,1,4,9,93559,3,2018,2018-11-19 14:09:16.112661,2018-11-19 14:09:16.112661
1103,5,1,7,1,4,10,93559,3,2018,2018-11-19 14:09:16.138385,2018-11-19 14:09:16.138385
1104,5,1,7,1,4,11,93559,3,2018,2018-11-19 14:09:16.171582,2018-11-19 14:09:16.171582
1105,5,1,7,1,4,12,93559,3,2018,2018-11-19 14:09:16.200471,2018-11-19 14:09:16.200471
1106,5,1,7,1,5,3,111360,3,2018,2018-11-19 14:09:16.254655,2018-11-19 14:09:16.254655
1107,5,1,7,1,5,4,111360,3,2018,2018-11-19 14:09:16.282916,2018-11-19 14:09:16.282916
1108,5,1,7,1,5,5,111360,3,2018,2018-11-19 14:09:16.322265,2018-11-19 14:09:16.322265
1109,5,1,7,1,5,6,111360,3,2018,2018-11-19 14:09:16.352318,2018-11-19 14:09:16.352318
1110,5,1,7,1,5,7,111360,3,2018,2018-11-19 14:09:16.381394,2018-11-19 14:09:16.381394
1111,5,1,7,1,5,8,111360,3,2018,2018-11-19 14:09:16.407074,2018-11-19 14:09:16.407074
1112,5,1,7,1,5,9,111360,3,2018,2018-11-19 14:09:16.423764,2018-11-19 14:09:16.423764
1113,5,1,7,1,5,10,111360,3,2018,2018-11-19 14:09:16.454262,2018-11-19 14:09:16.454262
1114,5,1,7,1,5,11,111360,3,2018,2018-11-19 14:09:16.471071,2018-11-19 14:09:16.471071
1115,5,1,7,1,6,3,97967,3,2018,2018-11-19 14:09:16.504475,2018-11-19 14:09:16.504475
1116,5,1,7,1,6,4,97967,3,2018,2018-11-19 14:09:16.537937,2018-11-19 14:09:16.537937
1117,5,1,7,1,6,5,97967,3,2018,2018-11-19 14:09:16.58715,2018-11-19 14:09:16.58715
1118,5,1,7,1,6,6,97967,3,2018,2018-11-19 14:09:16.603719,2018-11-19 14:09:16.603719
1119,5,1,7,1,6,7,97967,3,2018,2018-11-19 14:09:16.666609,2018-11-19 14:09:16.666609
1120,5,1,7,1,6,8,97967,3,2018,2018-11-19 14:09:16.696768,2018-11-19 14:09:16.696768
1121,5,1,7,1,6,9,97967,3,2018,2018-11-19 14:09:16.733099,2018-11-19 14:09:16.733099
1122,5,1,7,1,6,10,97967,3,2018,2018-11-19 14:09:16.760816,2018-11-19 14:09:16.760816
1123,5,1,7,1,6,11,97967,3,2018,2018-11-19 14:09:16.791078,2018-11-19 14:09:16.791078
1124,6,1,6,1,1,3,78768,4,2018,2018-11-19 14:09:16.826511,2018-11-19 14:09:16.826511
1125,6,1,6,1,1,4,78768,4,2018,2018-11-19 14:09:16.851681,2018-11-19 14:09:16.851681
1126,6,1,6,1,1,5,78768,4,2018,2018-11-19 14:09:16.900065,2018-11-19 14:09:16.900065
1127,6,1,6,1,1,6,78768,4,2018,2018-11-19 14:09:16.93599,2018-11-19 14:09:16.93599
1128,6,1,6,1,1,7,78768,4,2018,2018-11-19 14:09:16.983288,2018-11-19 14:09:16.983288
1129,6,1,6,1,1,8,78768,4,2018,2018-11-19 14:09:17.006008,2018-11-19 14:09:17.006008
1130,6,1,6,1,1,9,78768,4,2018,2018-11-19 14:09:17.029768,2018-11-19 14:09:17.029768
1131,6,1,6,1,1,10,78768,4,2018,2018-11-19 14:09:17.08423,2018-11-19 14:09:17.08423
1132,6,1,6,1,1,11,78768,4,2018,2018-11-19 14:09:17.120003,2018-11-19 14:09:17.120003
1133,6,1,6,1,1,12,78768,4,2018,2018-11-19 14:09:17.157527,2018-11-19 14:09:17.157527
1134,6,1,6,1,2,3,71695,4,2018,2018-11-19 14:09:17.186972,2018-11-19 14:09:17.186972
1135,6,1,6,1,2,4,71695,4,2018,2018-11-19 14:09:17.216014,2018-11-19 14:09:17.216014
1136,6,1,6,1,2,5,71695,4,2018,2018-11-19 14:09:17.265885,2018-11-19 14:09:17.265885
1137,6,1,6,1,2,6,71695,4,2018,2018-11-19 14:09:17.299446,2018-11-19 14:09:17.299446
1138,6,1,6,1,2,7,71695,4,2018,2018-11-19 14:09:17.320147,2018-11-19 14:09:17.320147
1139,6,1,6,1,2,8,71695,4,2018,2018-11-19 14:09:17.346119,2018-11-19 14:09:17.346119
1140,6,1,6,1,2,9,71695,4,2018,2018-11-19 14:09:17.37127,2018-11-19 14:09:17.37127
1141,6,1,6,1,2,10,71695,4,2018,2018-11-19 14:09:17.401514,2018-11-19 14:09:17.401514
1142,6,1,6,1,2,11,71695,4,2018,2018-11-19 14:09:17.422565,2018-11-19 14:09:17.422565
1143,6,1,6,1,2,12,71695,4,2018,2018-11-19 14:09:17.438288,2018-11-19 14:09:17.438288
1144,6,1,6,1,5,5,55625,4,2018,2018-11-19 14:09:17.452824,2018-11-19 14:09:17.452824
1145,6,1,6,1,5,6,55625,4,2018,2018-11-19 14:09:17.479278,2018-11-19 14:09:17.479278
1146,6,1,6,1,5,7,55625,4,2018,2018-11-19 14:09:17.504618,2018-11-19 14:09:17.504618
1147,6,1,6,1,5,8,55625,4,2018,2018-11-19 14:09:17.539839,2018-11-19 14:09:17.539839
1148,6,1,6,1,5,9,55625,4,2018,2018-11-19 14:09:17.555325,2018-11-19 14:09:17.555325
1149,6,1,6,1,5,10,55625,4,2018,2018-11-19 14:09:17.573885,2018-11-19 14:09:17.573885
1150,6,1,6,1,5,11,55625,4,2018,2018-11-19 14:09:17.619046,2018-11-19 14:09:17.619046
1151,6,1,6,1,5,12,55625,4,2018,2018-11-19 14:09:17.640174,2018-11-19 14:09:17.640174
1152,6,1,6,1,6,4,48337,4,2018,2018-11-19 14:09:17.689334,2018-11-19 14:09:17.689334
1153,6,1,6,1,6,5,48337,4,2018,2018-11-19 14:09:17.735606,2018-11-19 14:09:17.735606
1154,6,1,6,1,6,6,48337,4,2018,2018-11-19 14:09:17.766137,2018-11-19 14:09:17.766137
1155,6,1,6,1,6,7,48337,4,2018,2018-11-19 14:09:17.790607,2018-11-19 14:09:17.790607
1156,6,1,6,1,6,8,48337,4,2018,2018-11-19 14:09:17.815991,2018-11-19 14:09:17.815991
1157,6,1,6,1,6,9,48337,4,2018,2018-11-19 14:09:17.839996,2018-11-19 14:09:17.839996
1158,6,1,6,1,6,10,48337,4,2018,2018-11-19 14:09:17.871127,2018-11-19 14:09:17.871127
1159,6,1,6,1,6,11,48337,4,2018,2018-11-19 14:09:17.915355,2018-11-19 14:09:17.915355
1160,6,1,6,1,6,12,48337,4,2018,2018-11-19 14:09:17.939533,2018-11-19 14:09:17.939533
1161,6,1,6,1,7,3,111205,4,2018,2018-11-19 14:09:17.968966,2018-11-19 14:09:17.968966
1162,6,1,6,1,7,4,111205,4,2018,2018-11-19 14:09:18.015943,2018-11-19 14:09:18.015943
1163,6,1,6,1,7,5,111205,4,2018,2018-11-19 14:09:18.048337,2018-11-19 14:09:18.048337
1164,6,1,6,1,7,6,111205,4,2018,2018-11-19 14:09:18.072989,2018-11-19 14:09:18.072989
1165,6,1,6,1,7,7,111205,4,2018,2018-11-19 14:09:18.111987,2018-11-19 14:09:18.111987
1166,6,1,6,1,7,8,111205,4,2018,2018-11-19 14:09:18.140508,2018-11-19 14:09:18.140508
1167,6,1,6,1,7,9,111205,4,2018,2018-11-19 14:09:18.185814,2018-11-19 14:09:18.185814
1168,6,1,6,1,7,10,111205,4,2018,2018-11-19 14:09:18.229201,2018-11-19 14:09:18.229201
1169,6,1,6,1,7,11,111205,4,2018,2018-11-19 14:09:18.268969,2018-11-19 14:09:18.268969
1170,6,1,6,1,7,12,111205,4,2018,2018-11-19 14:09:18.30295,2018-11-19 14:09:18.30295
1171,6,1,6,2,1,3,115168,4,2018,2018-11-19 14:09:18.322174,2018-11-19 14:09:18.322174
1172,6,1,6,2,1,4,115168,4,2018,2018-11-19 14:09:18.350237,2018-11-19 14:09:18.350237
1173,6,1,6,2,1,5,115168,4,2018,2018-11-19 14:09:18.378322,2018-11-19 14:09:18.378322
1174,6,1,6,2,1,6,115168,4,2018,2018-11-19 14:09:18.398576,2018-11-19 14:09:18.398576
1175,6,1,6,2,1,7,115168,4,2018,2018-11-19 14:09:18.421412,2018-11-19 14:09:18.421412
1176,6,1,6,2,1,8,115168,4,2018,2018-11-19 14:09:18.452301,2018-11-19 14:09:18.452301
1177,6,1,6,2,1,9,115168,4,2018,2018-11-19 14:09:18.473346,2018-11-19 14:09:18.473346
1178,6,1,6,2,1,10,115168,4,2018,2018-11-19 14:09:18.512786,2018-11-19 14:09:18.512786
1179,6,1,6,2,3,3,323579,4,2018,2018-11-19 14:09:18.55042,2018-11-19 14:09:18.55042
1180,6,1,6,2,3,4,323579,4,2018,2018-11-19 14:09:18.590727,2018-11-19 14:09:18.590727
1181,6,1,6,2,3,5,323579,4,2018,2018-11-19 14:09:18.614866,2018-11-19 14:09:18.614866
1182,6,1,6,2,3,6,323579,4,2018,2018-11-19 14:09:18.634867,2018-11-19 14:09:18.634867
1183,6,1,6,2,3,7,323579,4,2018,2018-11-19 14:09:18.669132,2018-11-19 14:09:18.669132
